target,date,independent
"Coral's Candy Inc",1994-08-22,false
"Coral's Candy Inc",1994-09-12,true
"Coral's Candy Inc",1994-09-25,false
"Coral's Candy Inc",1994-10-13,false
"Coral's Candy Inc",1994-10-16,false
"Coral's Candy Inc",1994-10-27,false
"Coral's Candy Inc",1994-10-27,false
"Coral's Candy Inc",1994-10-28,false
"Coral's Candy Inc",1994-11-01,false
"Corbett's Juice Inc",1986-01-26,true
"Corbett's Juice Inc",1986-03-03,false
"Corbin's Chocolate Inc",1994-05-28,true
"Corbin's Chocolate Inc",1994-07-12,false
"Corbin's Chocolate Inc",1994-07-19,false
"Corbin's Chocolate Inc",1994-08-13,true
"Corbin's Chocolate Inc",1994-08-30,false
"Corbin's Chocolate Inc",1994-09-07,false
"Cordelia's Coconuts Inc",2008-07-15,true
"Cordelia's Coconuts Inc",2008-09-02,false
"Cordelia's Coconuts Inc",2008-09-03,false
"Cordelia's Coconuts Inc",2008-10-11,true
"Cordelia's Coconuts Inc",2008-10-19,false
"Cordelia's Coconuts Inc",2008-11-03,false
"Cordelia's Coconuts Inc",2008-11-07,false
"Cordell's Chocolate Inc",1982-02-10,true
"Cordell's Chocolate Inc",1982-02-14,false
"Cordell's Chocolate Inc",1982-02-20,false
"Cordell's Chocolate Inc",1982-03-14,false
"Cordell's Chocolate Inc",1982-03-31,false
"Cordell's Chocolate Inc",1982-04-04,false
"Cordell's Chocolate Inc",1982-04-14,true
"Cordell's Chocolate Inc",1982-05-06,false
"Cordell's Chocolate Inc",1982-05-09,false
"Cordell's Chocolate Inc",1982-05-19,false
"Cordell's Chocolate Inc",1982-05-31,false
"Cordell's Chocolate Inc",1982-06-03,false
"Cordell's Chocolate Inc",1982-06-07,false
"Cordero's Jewelry Inc",1984-07-15,true
"Cordero's Jewelry Inc",1984-07-18,false
"Cordero's Jewelry Inc",1984-09-04,false
"Cordero's Jewelry Inc",1984-09-11,false
"Cordero's Jewelry Inc",1984-09-29,true
"Corean's Bananas Inc",2002-02-06,true
"Corean's Bananas Inc",2002-02-06,false
"Corean's Bananas Inc",2002-02-09,false
"Corean's Bananas Inc",2002-02-22,false
"Corean's Bananas Inc",2002-02-23,false
"Corean's Bananas Inc",2002-02-24,false
"Corean's Bananas Inc",2002-05-02,true
"Corey's Burger Inc",2008-03-18,true
"Corey's Burger Inc",2008-03-19,false
"Corey's Burger Inc",2008-03-19,false
"Corey's Burger Inc",2008-03-20,false
"Corey's Burger Inc",2008-03-20,false
"Corey's Burger Inc",2008-03-22,false
"Corey's Burger Inc",2008-03-23,false
"Corey's Burger Inc",2008-03-24,false
"Corey's Burger Inc",2008-03-25,false
"Corey's Burger Inc",2008-03-27,false
"Corey's Burger Inc",2008-03-27,false
"Corey's Burger Inc",2008-03-29,false
"Corey's Burger Inc",2008-03-29,false
"Corey's Burger Inc",2008-03-30,false
"Corey's Burger Inc",2008-03-30,false
"Corey's Burger Inc",2008-04-05,false
"Corey's Burger Inc",2008-04-08,false
"Corey's Burger Inc",2008-04-09,false
"Corey's Burger Inc",2008-04-11,false
"Corey's Burger Inc",2008-04-12,false
"Corey's Burger Inc",2008-04-13,false
"Corey's Burger Inc",2008-04-14,false
"Corey's Burger Inc",2008-04-15,false
"Corey's Burger Inc",2008-04-18,false
"Corey's Burger Inc",2008-04-19,false
"Corey's Burger Inc",2008-04-21,false
"Corey's Burger Inc",2008-04-23,false
"Corey's Burger Inc",2008-04-23,false
"Corey's Burger Inc",2008-04-28,false
"Corey's Burger Inc",2008-05-03,false
"Corey's Burger Inc",2008-05-09,false
"Corey's Burger Inc",2008-05-09,false
"Corey's Burger Inc",2008-05-10,false
"Corey's Burger Inc",2008-05-16,false
"Corey's Burger Inc",2008-05-16,false
"Corey's Burger Inc",2008-05-18,true
"Corey's Burger Inc",2008-05-19,false
"Corey's Burger Inc",2008-05-21,false
"Corey's Burger Inc",2008-05-21,false
"Corey's Burger Inc",2008-05-22,false
"Corey's Burger Inc",2008-05-23,false
"Corey's Burger Inc",2008-05-23,false
"Corey's Burger Inc",2008-05-24,false
"Corey's Burger Inc",2008-05-29,false
"Corey's Burger Inc",2008-06-06,false
"Corey's Burger Inc",2008-06-07,false
"Corey's Burger Inc",2008-06-13,false
"Corey's Burger Inc",2008-06-14,false
"Corey's Burger Inc",2008-06-21,false
"Corey's Burger Inc",2008-06-22,false
"Corey's Burger Inc",2008-06-24,false
"Corey's Burger Inc",2008-06-28,false
"Corey's Burger Inc",2008-06-30,false
"Corey's Burger Inc",2008-07-03,false
"Corey's Burger Inc",2008-07-05,false
"Corey's Burger Inc",2008-07-07,false
"Corey's Burger Inc",2008-07-07,false
"Corey's Burger Inc",2008-07-10,false
"Corey's Burger Inc",2008-07-14,false
"Corey's Burger Inc",2008-07-15,false
"Corie's Chocolate Inc",2001-12-12,true
"Corie's Chocolate Inc",2001-12-14,false
"Corie's Chocolate Inc",2001-12-31,false
"Corie's Chocolate Inc",2002-01-03,false
"Corie's Chocolate Inc",2002-01-16,false
"Corie's Chocolate Inc",2002-01-25,false
"Corie's Chocolate Inc",2002-01-27,false
"Corie's Chocolate Inc",2002-02-08,false
"Corie's Chocolate Inc",2002-02-28,true
"Corie's Chocolate Inc",2002-03-02,false
"Corie's Chocolate Inc",2002-03-04,false
"Corie's Chocolate Inc",2002-03-05,false
"Corie's Chocolate Inc",2002-03-24,false
"Corie's Chocolate Inc",2002-04-02,false
"Coriel's Grapes Inc",2001-04-25,true
"Coriel's Grapes Inc",2001-04-30,false
"Coriel's Grapes Inc",2001-06-08,false
"Coriel's Grapes Inc",2001-08-20,true
"Corina's Merchandise Inc",1986-05-03,true
"Corina's Merchandise Inc",1986-05-04,false
"Corina's Merchandise Inc",1986-06-04,false
"Corina's Merchandise Inc",1986-06-08,false
"Corina's Merchandise Inc",1986-06-21,false
"Corina's Merchandise Inc",1986-06-21,false
"Corina's Merchandise Inc",1986-07-08,true
"Corina's Merchandise Inc",1986-07-23,false
"Corina's Merchandise Inc",1986-08-15,false
"Corinna's Ghostwriting Inc",1983-09-01,true
"Corinna's Ghostwriting Inc",1983-09-29,false
"Corinna's Ghostwriting Inc",1983-10-30,false
"Corinna's Ghostwriting Inc",1983-12-19,true
"Corky's Melons Inc",1985-02-15,true
"Corky's Melons Inc",1985-02-23,false
"Corky's Melons Inc",1985-03-13,false
"Corky's Melons Inc",1985-05-26,true
"Corley's Grapes Inc",1989-05-08,true
"Corley's Grapes Inc",1989-06-18,false
"Corley's Grapes Inc",1989-06-19,false
"Corley's Grapes Inc",1989-07-09,true
"Cornelia's Merchandise Inc",1990-07-20,true
"Cornelia's Merchandise Inc",1990-08-06,false
"Cornelia's Merchandise Inc",1990-08-30,false
"Cornelius' Electronics Inc",1985-11-04,true
"Cornelius' Electronics Inc",1985-11-14,false
"Cornelius' Electronics Inc",1985-11-14,false
"Cornelius' Electronics Inc",1985-11-15,false
"Cornelius' Electronics Inc",1985-11-16,false
"Cornelius' Electronics Inc",1985-11-24,false
"Cornelius' Electronics Inc",1985-11-28,false
"Cornelius' Electronics Inc",1985-12-05,false
"Cornelius' Electronics Inc",1985-12-11,false
"Cornelius' Electronics Inc",1985-12-17,false
"Cornelius' Electronics Inc",1985-12-18,false
"Cornelius' Electronics Inc",1985-12-21,false
"Cornelius' Electronics Inc",1985-12-22,false
"Cornelius' Electronics Inc",1985-12-23,false
"Cornelius' Electronics Inc",1986-01-10,true
"Cornelius' Electronics Inc",1986-01-12,false
"Cornelius' Electronics Inc",1986-01-22,false
"Cornelius' Electronics Inc",1986-02-11,false
"Cornelius' Electronics Inc",1986-02-14,false
"Cornelius' Electronics Inc",1986-02-19,false
"Cornelius' Electronics Inc",1986-02-26,false
"Cornelius' Electronics Inc",1986-02-27,false
"Cornelius' Electronics Inc",1986-02-28,false
"Cornelius' Electronics Inc",1986-03-01,false
"Corra's Grapes Inc",2001-12-09,true
"Corra's Grapes Inc",2002-02-24,true
"Corra's Grapes Inc",2002-03-01,false
"Corra's Grapes Inc",2002-04-08,false
"Corrina's IceCream Inc",1996-12-08,true
"Corrine's Jewelry Inc",1996-07-14,true
"Corrine's Jewelry Inc",1996-07-21,false
"Corrine's Jewelry Inc",1996-10-13,true
"Corshaid's Jewelry Inc",1996-11-25,true
"Corshaid's Jewelry Inc",1996-12-10,false
"Corshaid's Jewelry Inc",1997-01-08,false
"Corshaid's Jewelry Inc",1997-03-17,true
"Cortland's Copyshop Inc",1990-09-21,true
"Cortland's Copyshop Inc",1990-09-30,false
"Cortland's Copyshop Inc",1990-10-16,false
"Cortland's Copyshop Inc",1990-11-08,false
"Cortland's Copyshop Inc",1990-11-12,false
"Cortland's Copyshop Inc",1990-11-24,true
"Cortland's Copyshop Inc",1990-12-01,false
"Cortland's Copyshop Inc",1990-12-10,false
"Cortland's Copyshop Inc",1990-12-10,false
"Cortland's Copyshop Inc",1991-01-18,false
"Cortney's Jewelry Inc",1993-06-19,true
"Cortney's Jewelry Inc",1993-06-25,false
"Cortney's Jewelry Inc",1993-07-14,false
"Cortney's Jewelry Inc",1993-07-21,false
"Cortney's Jewelry Inc",1993-08-09,false
"Cortney's Jewelry Inc",1993-09-01,true
"Cortney's Jewelry Inc",1993-09-07,false
"Cortney's Jewelry Inc",1993-09-18,false
"Cortney's Jewelry Inc",1993-09-20,false
"Cortney's Jewelry Inc",1993-09-30,false
"Cortney's Jewelry Inc",1993-10-01,false
"Cory's Melons Inc",1995-08-18,true
"Cory's Melons Inc",1995-08-18,false
"Cory's Melons Inc",1995-08-21,false
"Cory's Melons Inc",1995-08-21,false
"Cory's Melons Inc",1995-09-05,false
"Cory's Melons Inc",1995-09-08,false
"Cory's Melons Inc",1995-09-10,false
"Cory's Melons Inc",1995-09-10,false
"Cory's Melons Inc",1995-09-15,false
"Cory's Melons Inc",1995-09-28,false
"Cory's Melons Inc",1995-10-01,false
"Cory's Melons Inc",1995-10-01,false
"Cory's Melons Inc",1995-10-16,false
"Cory's Melons Inc",1995-10-20,true
"Cory's Melons Inc",1995-10-23,false
"Cory's Melons Inc",1995-10-29,false
"Cory's Melons Inc",1995-11-03,false
"Cory's Melons Inc",1995-11-03,false
"Cory's Melons Inc",1995-11-13,false
"Cory's Melons Inc",1995-11-15,false
"Cory's Melons Inc",1995-11-19,false
"Cory's Melons Inc",1995-11-24,false
"Cory's Melons Inc",1995-11-24,false
"Cory's Melons Inc",1995-12-02,false
"Cory's Melons Inc",1995-12-02,false
"Cory's Melons Inc",1995-12-02,false
"Cory's Melons Inc",1995-12-08,false
"Cory's Melons Inc",1995-12-11,false
"Cory's Melons Inc",1995-12-13,false
"Cory's Melons Inc",1995-12-13,false
"Cory's Melons Inc",1995-12-14,false
"Cosette's Chocolate Inc",2001-03-01,true
"Cosette's Chocolate Inc",2001-03-02,false
"Cosette's Chocolate Inc",2001-03-21,false
"Cosette's Chocolate Inc",2001-03-27,false
"Cosette's Chocolate Inc",2001-03-28,false
"Cosette's Chocolate Inc",2001-04-02,false
"Cosette's Chocolate Inc",2001-04-04,false
"Couric's Superfood Inc",1982-04-08,true
"Couric's Superfood Inc",1982-04-08,false
"Couric's Superfood Inc",1982-05-07,false
"Couric's Superfood Inc",1982-05-16,false
"Couric's Superfood Inc",1982-05-19,false
"Couric's Superfood Inc",1982-07-29,true
"Courtenay's Pub Inc",1991-10-27,true
"Courtenay's Pub Inc",1991-11-10,false
"Courtenay's Pub Inc",1992-02-02,true
"Courtenay's Pub Inc",1992-02-08,false
"Courtland's Hamsters Inc",2005-08-03,true
"Courtland's Hamsters Inc",2005-08-11,false
"Courtland's Hamsters Inc",2005-09-18,false
"Courtland's Hamsters Inc",2005-09-19,false
"Courtlandt's Grapes Inc",1993-04-24,true
"Courtlandt's Grapes Inc",1993-04-26,false
"Courtlandt's Grapes Inc",1993-05-02,false
"Courtlandt's Grapes Inc",1993-05-12,false
"Courtlandt's Grapes Inc",1993-05-19,false
"Courtlandt's Grapes Inc",1993-05-26,false
"Courtlandt's Grapes Inc",1993-07-10,true
"Courtlandt's Grapes Inc",1993-07-19,false
"Courtlandt's Grapes Inc",1993-07-22,false
"Courtlandt's Grapes Inc",1993-07-25,false
"Courtlandt's Grapes Inc",1993-07-27,false
"Courtnee's Coconuts Inc",1986-06-27,true
"Courtnee's Coconuts Inc",1986-06-28,false
"Courtnee's Coconuts Inc",1986-10-14,true
"Courtney's IceCream Inc",1996-12-19,true
"Courtney's IceCream Inc",1996-12-20,false
"Courtney's IceCream Inc",1996-12-20,false
"Courtney's IceCream Inc",1996-12-21,false
"Courtney's IceCream Inc",1996-12-21,false
"Courtney's IceCream Inc",1996-12-22,false
"Courtney's IceCream Inc",1996-12-25,false
"Courtney's IceCream Inc",1996-12-25,false
"Courtney's IceCream Inc",1996-12-26,false
"Courtney's IceCream Inc",1996-12-26,false
"Courtney's IceCream Inc",1996-12-27,false
"Courtney's IceCream Inc",1996-12-28,false
"Courtney's IceCream Inc",1996-12-29,false
"Courtney's IceCream Inc",1996-12-29,false
"Courtney's IceCream Inc",1997-01-03,false
"Courtney's IceCream Inc",1997-01-03,false
"Courtney's IceCream Inc",1997-01-04,false
"Courtney's IceCream Inc",1997-01-06,false
"Courtney's IceCream Inc",1997-01-06,false
"Courtney's IceCream Inc",1997-01-07,false
"Courtney's IceCream Inc",1997-01-07,false
"Courtney's IceCream Inc",1997-01-08,false
"Courtney's IceCream Inc",1997-01-08,false
"Courtney's IceCream Inc",1997-01-11,false
"Courtney's IceCream Inc",1997-01-11,false
"Courtney's IceCream Inc",1997-01-11,false
"Courtney's IceCream Inc",1997-01-12,false
"Courtney's IceCream Inc",1997-01-12,false
"Courtney's IceCream Inc",1997-01-13,false
"Courtney's IceCream Inc",1997-01-15,false
"Courtney's IceCream Inc",1997-01-15,false
"Courtney's IceCream Inc",1997-01-16,false
"Courtney's IceCream Inc",1997-01-17,false
"Courtney's IceCream Inc",1997-01-17,false
"Courtney's IceCream Inc",1997-01-18,false
"Courtney's IceCream Inc",1997-01-19,false
"Courtney's IceCream Inc",1997-01-19,false
"Courtney's IceCream Inc",1997-01-20,false
"Courtney's IceCream Inc",1997-01-22,false
"Courtney's IceCream Inc",1997-01-22,false
"Courtney's IceCream Inc",1997-01-23,false
"Courtney's IceCream Inc",1997-01-23,false
"Courtney's IceCream Inc",1997-01-24,false
"Courtney's IceCream Inc",1997-01-25,false
"Courtney's IceCream Inc",1997-01-25,false
"Courtney's IceCream Inc",1997-01-25,false
"Courtney's IceCream Inc",1997-01-27,false
"Courtney's IceCream Inc",1997-01-27,false
"Courtney's IceCream Inc",1997-01-28,false
"Courtney's IceCream Inc",1997-01-29,false
"Courtney's IceCream Inc",1997-01-31,false
"Courtney's IceCream Inc",1997-02-01,false
"Courtney's IceCream Inc",1997-02-01,false
"Courtney's IceCream Inc",1997-02-01,false
"Courtney's IceCream Inc",1997-02-01,false
"Courtney's IceCream Inc",1997-02-02,false
"Courtney's IceCream Inc",1997-02-04,false
"Courtney's IceCream Inc",1997-02-05,false
"Courtney's IceCream Inc",1997-02-05,false
"Courtney's IceCream Inc",1997-02-06,false
"Courtney's IceCream Inc",1997-02-07,false
"Courtney's IceCream Inc",1997-02-07,false
"Courtney's IceCream Inc",1997-02-07,false
"Courtney's IceCream Inc",1997-02-09,false
"Courtney's IceCream Inc",1997-02-10,false
"Courtney's IceCream Inc",1997-02-10,false
"Courtney's IceCream Inc",1997-02-10,false
"Courtney's IceCream Inc",1997-02-11,false
"Courtney's IceCream Inc",1997-02-11,false
"Courtney's IceCream Inc",1997-02-12,false
"Courtney's IceCream Inc",1997-02-12,false
"Courtney's IceCream Inc",1997-02-14,false
"Courtney's IceCream Inc",1997-02-14,false
"Courtney's IceCream Inc",1997-02-15,false
"Courtney's IceCream Inc",1997-02-15,false
"Courtney's IceCream Inc",1997-02-16,false
"Courtney's IceCream Inc",1997-02-17,false
"Courtney's IceCream Inc",1997-02-17,false
"Courtney's IceCream Inc",1997-02-17,false
"Courtney's IceCream Inc",1997-02-18,true
"Courtney's IceCream Inc",1997-02-19,false
"Courtney's IceCream Inc",1997-02-20,false
"Courtney's IceCream Inc",1997-02-20,false
"Courtney's IceCream Inc",1997-02-20,false
"Courtney's IceCream Inc",1997-02-21,false
"Courtney's IceCream Inc",1997-02-21,false
"Courtney's IceCream Inc",1997-02-22,false
"Courtney's IceCream Inc",1997-02-23,false
"Courtney's IceCream Inc",1997-02-25,false
"Courtney's IceCream Inc",1997-02-26,false
"Courtney's IceCream Inc",1997-02-26,false
"Courtney's IceCream Inc",1997-02-26,false
"Courtney's IceCream Inc",1997-02-26,false
"Courtney's IceCream Inc",1997-02-27,false
"Courtney's IceCream Inc",1997-02-27,false
"Courtney's IceCream Inc",1997-02-27,false
"Courtney's IceCream Inc",1997-02-28,false
"Courtney's IceCream Inc",1997-02-28,false
"Courtney's IceCream Inc",1997-03-01,false
"Courtney's IceCream Inc",1997-03-02,false
"Courtney's IceCream Inc",1997-03-02,false
"Courtney's IceCream Inc",1997-03-03,false
"Courtney's IceCream Inc",1997-03-04,false
"Courtney's IceCream Inc",1997-03-05,false
"Courtney's IceCream Inc",1997-03-06,false
"Courtney's IceCream Inc",1997-03-06,false
"Courtney's IceCream Inc",1997-03-08,false
"Courtney's IceCream Inc",1997-03-09,false
"Courtney's IceCream Inc",1997-03-10,false
"Courtney's IceCream Inc",1997-03-11,false
"Courtney's IceCream Inc",1997-03-12,false
"Courtney's IceCream Inc",1997-03-12,false
"Courtney's IceCream Inc",1997-03-12,false
"Courtney's IceCream Inc",1997-03-13,false
"Courtney's IceCream Inc",1997-03-15,false
"Courtney's IceCream Inc",1997-03-15,false
"Courtney's IceCream Inc",1997-03-16,false
"Courtney's IceCream Inc",1997-03-16,false
"Courtney's IceCream Inc",1997-03-17,false
"Courtney's IceCream Inc",1997-03-17,false
"Courtney's IceCream Inc",1997-03-18,false
"Courtney's IceCream Inc",1997-03-19,false
"Courtney's IceCream Inc",1997-03-19,false
"Courtney's IceCream Inc",1997-03-19,false
"Courtney's IceCream Inc",1997-03-20,false
"Courtney's IceCream Inc",1997-03-21,false
"Courtney's IceCream Inc",1997-03-22,false
"Courtney's IceCream Inc",1997-03-23,false
"Courtney's IceCream Inc",1997-03-24,false
"Courtney's IceCream Inc",1997-03-24,false
"Courtney's IceCream Inc",1997-03-25,false
"Courtney's IceCream Inc",1997-03-25,false
"Courtney's IceCream Inc",1997-03-25,false
"Courtney's IceCream Inc",1997-03-27,false
"Courtney's IceCream Inc",1997-03-27,false
"Courtney's IceCream Inc",1997-03-27,false
"Courtney's IceCream Inc",1997-03-28,false
"Courtney's IceCream Inc",1997-03-30,false
"Courtney's IceCream Inc",1997-03-30,false
"Courtney's IceCream Inc",1997-03-31,false
"Courtney's IceCream Inc",1997-03-31,false
"Courtney's IceCream Inc",1997-03-31,false
"Courtney's IceCream Inc",1997-04-01,false
"Courtney's IceCream Inc",1997-04-02,false
"Courtney's IceCream Inc",1997-04-05,false
"Courtney's IceCream Inc",1997-04-07,false
"Courtney's IceCream Inc",1997-04-07,false
"Courtney's IceCream Inc",1997-04-07,false
"Courtney's IceCream Inc",1997-04-09,false
"Courtney's IceCream Inc",1997-04-10,false
"Courtney's IceCream Inc",1997-04-10,false
"Courtney's IceCream Inc",1997-04-10,false
"Courtney's IceCream Inc",1997-04-12,false
"Courtney's IceCream Inc",1997-04-14,false
"Courtney's IceCream Inc",1997-04-16,false
"Courtney's IceCream Inc",1997-04-16,false
"Courtney's IceCream Inc",1997-04-16,false
"Courtni's Candy Inc",2007-04-07,true
"Courtni's Candy Inc",2007-04-09,false
"Courtni's Candy Inc",2007-04-15,false
"Courtni's Candy Inc",2007-04-18,false
"Courtni's Candy Inc",2007-04-29,false
"Courtni's Candy Inc",2007-04-30,false
"Courtni's Candy Inc",2007-05-05,false
"Courtni's Candy Inc",2007-05-10,false
"Courtni's Candy Inc",2007-05-11,false
"Courtni's Candy Inc",2007-05-14,false
"Courtni's Candy Inc",2007-05-15,false
"Courtni's Candy Inc",2007-05-29,false
"Courtni's Candy Inc",2007-05-31,false
"Courtni's Candy Inc",2007-06-05,false
"Courtni's Candy Inc",2007-06-07,true
"Courtni's Candy Inc",2007-06-22,false
"Courtni's Candy Inc",2007-06-29,false
"Courtni's Candy Inc",2007-06-30,false
"Courtni's Candy Inc",2007-07-21,false
"Courtni's Candy Inc",2007-07-23,false
"Coy's Reptiles Inc",1995-04-04,true
"Coyote-Cache's Coconuts Inc",1999-05-27,true
"Coyote-Cache's Coconuts Inc",1999-07-02,false
"Craig's Hamsters Inc",2010-10-20,true
"Craig's Hamsters Inc",2010-11-03,false
"Craig's Hamsters Inc",2010-11-06,false
"Craig's Hamsters Inc",2010-11-13,false
"Craig's Hamsters Inc",2010-11-17,false
"Craig's Hamsters Inc",2010-11-18,false
"Craig's Hamsters Inc",2010-11-27,false
"Craig's Hamsters Inc",2010-12-13,false
"Craig's Hamsters Inc",2010-12-15,false
"Craig's Hamsters Inc",2010-12-17,false
"Craig's Hamsters Inc",2010-12-27,true
"Craig's Hamsters Inc",2010-12-30,false
"Craig's Hamsters Inc",2010-12-30,false
"Craig's Hamsters Inc",2011-01-15,false
"Craig's Hamsters Inc",2011-01-16,false
"Craig's Hamsters Inc",2011-02-02,false
"Craig's Hamsters Inc",2011-02-06,false
"Craig's Hamsters Inc",2011-02-10,false
"Craig's Hamsters Inc",2011-02-14,false
"Craig's Hamsters Inc",2011-02-15,false
"Cravaughn's Beer Inc",1991-12-22,true
"Cravaughn's Beer Inc",1992-02-20,false
"Cree's Pub Inc",2002-02-27,true
"Cree's Pub Inc",2002-03-03,false
"Cree's Pub Inc",2002-03-21,false
"Cree's Pub Inc",2002-04-10,false
"Cree's Pub Inc",2002-06-21,true
"Cree's Pub Inc",2002-06-24,false
"Creeanna's Copyshop Inc",2008-09-19,true
"Creeanna's Copyshop Inc",2008-11-14,false
"Creeanna's Copyshop Inc",2008-12-22,true
"Cregory's Ghostwriting Inc",2003-12-14,true
"Cregory's Ghostwriting Inc",2003-12-26,false
"Cregory's Ghostwriting Inc",2004-01-16,false
